doc.id,text,date,section.name,news.desk,material
293,"At Center of Taliban Deal, a U.S. Envoy Who Made It Personal",3/2/2020,World,Foreign,News
294,"Coronavirus, Democrats, Israel: Your Monday Briefing",3/2/2020,Briefing,NYTNow,briefing
295,Your Monday Briefing,3/2/2020,Briefing,NYTNow,briefing
296,"Coronavirus, China’s Quarantines, Super Tuesday: Your Tuesday Briefing",3/2/2020,Briefing,NYTNow,briefing
297,"Weekly News Quiz for Students: Coronavirus, Afghanistan, New York State Ban",3/3/2020,The Learning Network,The Learning Network,Interactive Feature
298,"Lesson of the Day: ‘After 18 Years, Is This Afghan Peace, or Just a Way Out?’",3/3/2020,The Learning Network,Learning,News
299,Trump Speaks With a Taliban Leader,3/3/2020,World,Washington,News
300,"Coronavirus in Iran, Markets, Israel Elections: Your Wednesday Briefing",3/3/2020,Briefing,NYTNow,briefing
301,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in March",3/3/2020,Arts,Arts&Leisure,News
302,An Afghan Bargain Likely to Fail,3/4/2020,Opinion,OpEd,Op-Ed
303,Taliban Ramp Up Attacks on Afghans After Trump Says ‘No Violence’,3/4/2020,World,Foreign,News
304,"Virus School Closures, U.S. Presidential Race, Australia Fires: Your Thursday Briefing",3/4/2020,Briefing,NYTNow,briefing
305,"A Balancing Act for Europe: Stop the Migrants, Support Greece, Assuage Turkey",3/4/2020,World,Foreign,News
306,Afghan War Casualty Report: March 2020,3/5/2020,Magazine,Magazine,News
307,"After Tours in Afghanistan, U.S. Veterans Weigh Peace With the Taliban",3/5/2020,Magazine,Magazine,News
308,"I.C.C. Allows Afghanistan War Crimes Inquiry to Proceed, Angering U.S.",3/5/2020,World,Foreign,News
309,"From the Afghan Peace Deal, a Weak and Pliable Neighbor for Pakistan",3/5/2020,World,Washington,News
310,What’s Going On in This Graph? | War Headlines,3/5/2020,The Learning Network,Learning,News
311,Javier Pérez de Cuéllar Dies at 100; U.N. Chief Brokered Peace Pacts,3/5/2020,World,Obits,Obituary (Obit)
312,"Coronavirus, Stock Markets, Blued: Your Friday Briefing",3/5/2020,Briefing,NYTNow,briefing
313,"Elizabeth Warren, Coronavirus, Stock Market: Your Thursday Evening Briefing",3/5/2020,Briefing,NYTNow,briefing
314,"Coronavirus, Democrats, John Roberts: Your Thursday Briefing",3/5/2020,Briefing,NYTNow,briefing
315,Violence in India Threatens Its Global Ambitions,3/5/2020,World,Foreign,News
316,Why Democrats Are Still Not the Party of Alexandria Ocasio-Cortez,3/5/2020,Sunday Review,OpEd,Op-Ed
317,A Global Outbreak Is Fueling the Backlash to Globalization,3/5/2020,Business Day,Business,News Analysis
318,Gunmen Kill Dozens at Event Attended by Afghan Politicians,3/6/2020,World,Foreign,News
319,The Almost-Peace Deal,3/6/2020,Podcasts,Podcasts,News
320,Your Friday Briefing,3/6/2020,Briefing,NYTNow,briefing
321,"News Quiz: Coronavirus, Super Tuesday, Israel",3/6/2020,Briefing,Briefing,Interactive Feature
322,"With a 7-Hour Saga, Robert Lepage Returns to Safer Ground",3/6/2020,Theater,Culture,News
323,"What You Do to Your Women, You Do to Your Nation",3/6/2020,Opinion,OpEd,Op-Ed
324,"Coronavirus, Bernie Sanders, Woody Allen: Your Friday Evening Briefing",3/6/2020,Briefing,NYTNow,briefing
325,"Lies, Spies and Double Agents: On the Trail of Peter Nygard in the Bahamas",3/6/2020,Reader Center,Summary,News
326,The Hunt for Tape,3/6/2020,Podcasts,Podcasts,News
327,Vigilantes in Greece Say ‘No More’ to Migrants,3/7/2020,World,Foreign,News
328,Vigilantes in Greece Say ‘No More’ to Migrants,3/7/2020,World,Foreign,News
329,Erik Prince Recruits Ex-Spies to Help Infiltrate Liberal Groups,3/7/2020,U.S.,Washington,News
330,A Secret Accord With the Taliban: When and How the U.S. Would Leave Afghanistan,3/8/2020,World,Washington,News
331,Judge Orders Medical Panel to Evaluate Tortured Guantánamo Prisoner,3/8/2020,U.S.,Washington,News
332,"Ghani Takes the Oath of Afghan President. His Rival Does, Too.",3/9/2020,World,Foreign,News
333,"Coronavirus, Ashraf Ghani, Markets: Your Tuesday Briefing",3/9/2020,Briefing,NYTNow,briefing
334,12 Days on the Most Storied Highway of Them All: The Silk Road,3/9/2020,Travel,Travel,News
335,Your Monday Briefing,3/9/2020,Briefing,NYTNow,briefing
336,"Coronavirus, Markets, Prince Harry: Your Monday Evening Briefing",3/9/2020,Briefing,NYTNow,briefing
337,Afghan President Orders Taliban Prisoner Release,3/10/2020,World,Foreign,News
338,Trump Isn’t Telling Us Everything About His Deal With the Taliban,3/10/2020,Opinion,Editorial,Editorial
339,"Coronavirus, Michigan, Max von Sydow: Your Tuesday Briefing",3/10/2020,Briefing,NYTNow,briefing
340,"Coronavirus, Italy, Bernie Sanders: Your Tuesday Briefing",3/10/2020,Briefing,NYTNow,briefing
341,"Coronavirus, Italy, Bernie Sanders: Your Tuesday Briefing",3/10/2020,Briefing,NYTNow,briefing
342,"House Sends Trump Bill to Restrict War Powers on Iran, Setting Up Veto",3/11/2020,U.S.,Washington,News
343,"Coronavirus, Joe Biden, Vladimir Putin: Your Wednesday Briefing",3/11/2020,Briefing,NYTNow,briefing
344,"In Iraq Attack, a Rudimentary Insurgent Tactic Allows Little Defense",3/12/2020,World,Washington,News
345,How the World’s Largest Coronavirus Outbreaks Are Growing,3/12/2020,World,Foreign,Interactive Feature
346,A Garden Grows in Somerset,3/12/2020,T Magazine,TStyle,News
347,White House Pushes to Recover Americans Held Overseas,3/13/2020,U.S.,Washington,News
348,"Searching for Candor in a Dreary, Uncertain and Dishonest Time",3/13/2020,Magazine,Magazine,News
349,Irresistible Garlicky Noodles,3/13/2020,Food,Dining,News
350,"E.U. to Offer 2,000 Euros to Migrants in Greece to Go Home",3/13/2020,World,Foreign,News
351,Lawmakers Delay Promotion of Officer Involved in Deadly Niger Ambush,3/14/2020,World,Washington,News
352,Trump Tests Negative; Long Waits at U.S. Airports for Inbound Passengers,3/14/2020,World,Foreign,News
353,"Pakistan Builds Border Fence, Limiting Militants and Families Alike",3/15/2020,World,Foreign,News
354,"In Afghanistan, Coronavirus Complicates War and Peace",3/16/2020,World,Foreign,News
355,"Coronavirus, China’s Economy, Billie Eilish: Your Tuesday Briefing",3/16/2020,Briefing,NYTNow,briefing
356,"Coronavirus, China’s Economy, Billie Eilish: Your Tuesday Briefing",3/16/2020,Briefing,NYTNow,briefing
357,Duncan Hunter Sentenced to 11 Months in Prison for Stealing Campaign Funds,3/17/2020,U.S.,Express,News
358,"‘Go Big’ on Coronavirus Stimulus, Trump Says, Pitching Checks for Americans",3/17/2020,U.S.,Washington,News
359,Coronavirus Disrupts Troop Withdrawal in Afghanistan,3/18/2020,World,Washington,News
360,Trump Signs Relief Package; China Reports Zero New Local Infections,3/18/2020,World,Foreign,News
361,"Coronavirus, Markets, Expelled Journalists: Your Thursday Briefing",3/18/2020,Briefing,NYTNow,briefing
362,From Victims to Superwomen: Honoring Female Strength in Afghanistan,3/19/2020,World,Foreign,News
363,The Terrorist Who Got Away,3/19/2020,Magazine,Magazine,News
364,T’s Spring Design Issue: Add It In; Take It Away,3/19/2020,T Magazine,TStyle,News
365,"As Pandemic Grows, U.S. Warns Americans Not to Travel Abroad",3/19/2020,U.S.,Washington,News
366,Americans Held Overseas in Iran and Lebanon Are Freed,3/19/2020,U.S.,Washington,News
367,"Coronavirus, Italy’s Overwhelmed Hospitals, Israel Protests: Your Friday Briefing",3/19/2020,Briefing,NYTNow,briefing
368,California Governor Orders All Residents to Stay Home,3/19/2020,World,Foreign,News
369,"Taliban Kill 24 Afghan Troops, With Inside Help",3/20/2020,World,Foreign,News
370,"As U.S. Troops Leave Afghanistan, Diplomats Are Left to Fill Uncertain Mission",3/22/2020,U.S.,Washington,News
371,"As State Pleas Mount, Trump Outlines Some Federal Action; Senate Democrats Block Stimulus Package",3/22/2020,World,Foreign,News
372,Pompeo Cuts $1 Billion in Afghan Aid as 2 Leaders Reject Push for Unity,3/23/2020,World,Foreign,News
373,"South Korea’s Method, Coronavirus Treatment, SoftBank: Your Tuesday Briefing",3/23/2020,Briefing,NYTNow,briefing
374,"Coronavirus, Senate, Summer Olympics: Your Monday Briefing",3/23/2020,Briefing,NYTNow,briefing
375,"For Afghanistan Already on Brink, U.S. Aid Cut Is a Big Shove",3/24/2020,World,Foreign,News
376,"Coronavirus, Anthony Fauci, Olympics: Your Tuesday Briefing",3/24/2020,Briefing,NYTNow,briefing
377,"Coronavirus, United Kingdom, Disney Plus: Your Tuesday Briefing",3/24/2020,Briefing,NYTNow,briefing
378,Terror Attack Strikes Afghan Capital as Another City Is Locked Down for Coronavirus,3/25/2020,World,Foreign,News
379,"Ex-F.B.I. Agent Who Vanished on C.I.A. Mission to Iran Is Most Likely Dead, U.S. Concludes",3/25/2020,U.S.,Washington,News
380,"Coronavirus, India’s lockdown, Jamal Khashoggi: Your Thursday Briefing",3/25/2020,Briefing,NYTNow,briefing
381,U.N. Issues $2 Billion Appeal to Combat Virus and Urges Aid for Other Crises,3/25/2020,U.S.,Washington,News
382,"North Macedonia Waits for a Green Light, and a Lucrative High",3/25/2020,Business Day,SundayBusiness,News
383,"Pentagon Takes Restrained Role in Coronavirus Response, Despite Calls for Help",3/25/2020,U.S.,Washington,News
384,"Fresh From Iran’s Coronavirus Zone, Now Moving Across Afghanistan",3/26/2020,World,Foreign,News
385,"Coronavirus in Japan, New York Hospitals, Maduro Indictment: Your Friday Briefing",3/26/2020,Briefing,NYTNow,briefing
386,U.S. Army Halts Training Over Coronavirus but Then Changes Its Mind,3/26/2020,U.S.,Washington,News
387,Trump’s ‘Disaster Diplomacy’ Has So Far Had Few Results,3/26/2020,U.S.,Washington,News
388,U.S. Now Leads the World in Confirmed Cases,3/26/2020,World,Foreign,News
389,When Romance Is a Scam,3/27/2020,Well,Science,News
390,Taliban Attack Afghanistan Amid Growing Coronavirus Threat,3/28/2020,World,Foreign,News
391,Crisis in the Sahel Becoming France’s Forever War,3/29/2020,World,Foreign,News
392,Crisis in the Sahel Becoming France’s Forever War,3/29/2020,World,Foreign,News
393,‘I Didn’t Know Whether to Mourn or to Celebrate’: An Afghan Reporter’s Girlhood Education,3/30/2020,Reader Center,Insider,News
394,"Coronavirus, Japan’s Economy, Uighurs: Your Tuesday Briefing",3/30/2020,Briefing,NYTNow,briefing
395,Is Maduro’s Indictment Anything More Than an American Bluff?,3/30/2020,Opinion,OpEd,Op-Ed
396,"Coronavirus, New York, China: Your Monday Briefing",3/30/2020,Briefing,NYTNow,briefing
397,"Coronavirus, Social Distancing, Sweden: Your Monday Briefing",3/30/2020,Briefing,NYTNow,briefing
398,"Waiving Rent and Making Masks, Afghans Meet Coronavirus With Kindness",3/31/2020,World,Foreign,News
399,"Coronavirus, Vladimir Putin, India’s Workers: Your Wednesday Briefing",3/31/2020,Briefing,NYTNow,briefing
400,Congressman Max Rose Deploys With National Guard for Coronavirus Relief,3/31/2020,U.S.,Washington,News
401,"Coronavirus, Stay-at-Home, Zoom: Your Tuesday Briefing",3/31/2020,Briefing,NYTNow,briefing
402,"Coronavirus, Stay-at-Home, Zoom: Your Tuesday Briefing",3/31/2020,Briefing,NYTNow,briefing
403,"Coronavirus, Spain, New York: Your Tuesday Briefing",3/31/2020,Briefing,NYTNow,briefing
404,"Steven Dick, British Diplomat in Hungary, Dies at 37",3/31/2020,Obituaries,Obits,Obituary (Obit)
405,White House Projects Grim Toll From Coronavirus,3/31/2020,World,Foreign,News
406,"Coronavirus, Masks, Wildlife Safari: Your Tuesday Evening Briefing",3/31/2020,Briefing,NYTNow,briefing
407,"N.Y.C. Death Toll Passes 1,000 as Mayor Pleads for More Help",3/31/2020,New York,Metro,News
408,Tattoo Machines and Machine Guns: Inking Your Buddies in Combat,4/1/2020,Magazine,Magazine,News
409,Prepare for War or Fight Coronavirus? U.S. Military Battles Competing Instincts,4/1/2020,U.S.,Washington,News
410,Trump Confronts a New Reality Before an Expected Wave of Disease and Death,4/1/2020,U.S.,Washington,News Analysis
411,Afghan War Casualty Report: April 2020,4/2/2020,Magazine,Magazine,News
412,Teenagers in The Times: March 2020,4/2/2020,The Learning Network,Learning,News
413,Pakistani Court Overturns Conviction in 2002 Killing of Daniel Pearl,4/2/2020,World,Foreign,News
414,"From Afar, Congress Moves to Oversee Trump Coronavirus Response",4/2/2020,U.S.,Washington,News
415,White House Debates How Far to Go on Face Mask Guidelines,4/2/2020,World,Foreign,News
416,U.S. Commanders Cite Pandemic as They Pull Back Elite Units Around the World,4/3/2020,U.S.,Washington,News
417,"The Imperative of Personal Sacrifice, Today and During World War II",4/3/2020,Magazine,Magazine,News
418,The Coronavirus Test Is Too Hard for Trump,4/3/2020,Opinion,OpEd,Op-Ed
419,Troubled Turf: The Photographs of An-My Le,4/3/2020,Arts,Arts&Leisure,News
420,"C.D.C. Recommends Wearing Masks in Public; Trump Says, ‘I’m Choosing Not to Do It’",4/3/2020,World,Foreign,News
421,2 Killed in Knife Attack in French Town Under Lockdown,4/4/2020,World,Foreign,News
422,Coronavirus in America: A Highlight Reel,4/4/2020,Opinion,Editorial,Editorial
423,Afghan Prisoner Swap Hits Wall as Taliban Pull Out of Talks,4/7/2020,World,Foreign,News
424,"Wuhan, Boris Johnson, Japan’s Virus Emergency: Your Wednesday Briefing",4/7/2020,Briefing,NYTNow,briefing
425,Trump’s Inspector General Has Expressed Dim Views of Congressional Oversight,4/7/2020,U.S.,Washington,News
426,"‘Redhead by the Side of the Road,’ by Anne Tyler: An Excerpt",4/7/2020,Books,BookReview,Review
427,"Coronavirus, Boris Johnson, Wuhan: Your Wednesday Briefing",4/8/2020,Briefing,NYTNow,briefing
428,"In Kabul’s Heart, Soviet Towers Harbor Decades of Tales",4/9/2020,World,Foreign,News
429,Coronavirus Finds Fuel in a World of Migrants,4/10/2020,World,Foreign,News
430,America Will Struggle After Coronavirus. These Charts Show Why.,4/10/2020,Opinion,SundayReview,Interactive Feature
431,"Coronavirus Caseload Tops 1.6 Million, as Countries Greet Easter Weekend with Lockdowns",4/10/2020,World,Foreign,News
432,Life and Death in the ‘Hot Zone’,4/11/2020,Opinion,OpEd,Op-Ed
433,"The Global Coronavirus Crisis Is Poised to Get Much, Much Worse",4/13/2020,Opinion,Editorial,Editorial
434,"The Global Coronavirus Crisis Is Poised to Get Much, Much Worse",4/13/2020,Opinion,Editorial,Editorial
435,The Foreign Correspondents Explaining America to the World,4/13/2020,T Magazine,T Magazine,Interactive Feature
436,What Is Missing From Afghan Peace Talks,4/14/2020,Opinion,OpEd,Op-Ed
437,Stigma Hampers Iraqi Efforts to Fight the Coronavirus,4/14/2020,World,Foreign,News
438,"Photojournalists Struggle Through the Pandemic, With Masks and Long Lenses",4/15/2020,Business Day,Business,News
439,"Look, America: No Hands!",4/16/2020,Style,Styles,News
440,Those We’ve Lost,4/16/2020,Obituaries,Obituaries,Interactive Feature
441,"Britain’s Coronavirus Lockdown Is Extended, and Putin Postpones Military Parade",4/16/2020,World,Foreign,News
442,"To Save Afghan Peace Deal, U.S. May Scale Back C.I.A. Presence",4/17/2020,World,Washington,News
443,A Father’s Impossible Promise,4/18/2020,Opinion,OpEd,Op-Ed
444,U.S. Military Cutting Medevac Flights for Troops in West Africa,4/18/2020,World,Washington,News
445,"Coronavirus, India’s Lockdown, Afghanistan: Your Monday Briefing",4/19/2020,Briefing,NYTNow,briefing
446,Dozens Test Positive for Coronavirus at Afghan President’s Palace,4/19/2020,World,Foreign,News
447,What’s on TV Sunday: ‘The Last Dance’ and ‘Bosch’,4/19/2020,Arts,Culture,News
448,Chile to Issue Coronavirus ‘Immunity Cards’ to Those Who Recover,4/19/2020,World,Foreign,News
449,"Peter Beard, Wildlife Photographer on the Wild Side, Dies at 82",4/19/2020,Arts,Obits,Obituary (Obit)
450,"Trump, Facing Criticism, Says He Will Increase Swab Production",4/19/2020,U.S.,National,News
451,"Coronavirus, Spain’s Children, Antibodies: Your Monday Briefing",4/20/2020,Briefing,NYTNow,briefing
452,"Two E.R. Workers Worry: If They Died, Who’d Take Care of Their Son?",4/20/2020,New York,Metro,News
453,Madeleine Albright Thinks It’s Good When America Gets Involved,4/20/2020,Magazine,Magazine,Interactive Feature
454,What Will Our New Normal Feel Like? Hints Are Beginning to Emerge,4/21/2020,World,Foreign,News
455,Afghanistan’s Next War,4/22/2020,Magazine,Magazine,Interactive Feature
456,U.S. Sailors’ New Reality: Confinement on Land and at Sea,4/22/2020,Magazine,Magazine,News
457,Vaccine Chief Says He Was Removed After Questioning Drug Trump Promoted,4/22/2020,U.S.,National,News
458,"Coronavirus in China, Pakistan, Afghanistan: Your Friday Briefing",4/23/2020,Briefing,NYTNow,briefing
459,Imams Overrule Pakistan’s Coronavirus Lockdown as Ramadan Nears,4/23/2020,World,Foreign,News
460,Madeleine Albright Out of Power,4/23/2020,Books,BookReview,Review
461,Executive Order Halting New Green Cards Includes Exceptions,4/23/2020,U.S.,Washington,News
462,"Coronavirus, Tornadoes, N.F.L. Draft: Your Thursday Briefing",4/23/2020,Briefing,NYTNow,briefing
463,"In Ecuador, Coronavirus Deaths Go Uncounted",4/23/2020,World,Foreign,News
464,Behind the Cover: Afghanistan’s Next War,4/24/2020,Magazine,Magazine,News
465,Taliban Ramp Up Attacks Even as Coronavirus Spreads in Afghanistan,4/24/2020,World,Foreign,News
466,"As Ramadan Begins, Muslims (Mostly) Accede to Pandemic Orders",4/24/2020,World,Foreign,News
467,"Take It From Me, Voter Fraud Is Part of the G.O.P. Playbook",4/24/2020,Opinion,OpEd,Op-Ed
468,"Corrections: April 25, 2020",4/25/2020,Corrections,Corrections,Correction
469,"Corrections: April 26, 2020",4/26/2020,Corrections,Corrections,News
470,"Global Virus Death Toll Crosses 200,000; Italy to Ease Restrictions in May",4/26/2020,World,Foreign,News
471,Is the Light at the End of This Tunnel the Beam of an Oncoming Train?,4/26/2020,Opinion,OpEd,Op-Ed
472,‘Homeland’ Showrunner Declassifies the Series Finale,4/27/2020,Arts,Culture,News
